year,quarter,rank,big_area,Location type,small_area,registeredUsers
2021,4,5,rajasthan,pincodes,302001,219208
2021,4,6,rajasthan,pincodes,301001,218321
2021,4,7,rajasthan,pincodes,334001,218086
2021,4,8,rajasthan,pincodes,313001,215569
2021,4,9,rajasthan,pincodes,302015,201866
2021,4,10,rajasthan,pincodes,302017,199101
2021,4,1,sikkim,districts,east,113537
2021,4,2,sikkim,districts,south,41311
2021,4,3,sikkim,districts,west,25834
2021,4,4,sikkim,districts,north,16725
2021,4,1,sikkim,pincodes,737101,31343
2021,4,2,sikkim,pincodes,737102,21810
2021,4,3,sikkim,pincodes,737134,20001
2021,4,4,sikkim,pincodes,737132,16715
2021,4,5,sikkim,pincodes,737126,15175
2021,4,6,sikkim,pincodes,737135,14764
2021,4,7,sikkim,pincodes,737113,11524
2021,4,8,sikkim,pincodes,737121,10012
2021,4,9,sikkim,pincodes,737120,9245
2021,4,10,sikkim,pincodes,737103,7965
2021,4,1,tamil-nadu,districts,chennai,2261346
2021,4,2,tamil-nadu,districts,thiruvallur,1860992
2021,4,3,tamil-nadu,districts,coimbatore,1594082
2021,4,4,tamil-nadu,districts,chengalpattu,1532535
2021,4,5,tamil-nadu,districts,kancheepuram,1094222
2021,4,6,tamil-nadu,districts,tiruppur,954674
2021,4,7,tamil-nadu,districts,salem,853064
2021,4,8,tamil-nadu,districts,madurai,774490
2021,4,9,tamil-nadu,districts,krishnagiri,731018
2021,4,10,tamil-nadu,districts,tiruchirappalli,649095
2021,4,1,tamil-nadu,pincodes,641602,162911
2021,4,2,tamil-nadu,pincodes,635109,145634
2021,4,3,tamil-nadu,pincodes,602105,133972
2021,4,4,tamil-nadu,pincodes,600100,127705
2021,4,5,tamil-nadu,pincodes,635126,118854
2021,4,6,tamil-nadu,pincodes,600056,114499
2021,4,7,tamil-nadu,pincodes,600003,113049
2021,4,8,tamil-nadu,pincodes,600053,107237
2021,4,9,tamil-nadu,pincodes,600116,103946
2021,4,10,tamil-nadu,pincodes,600042,97578
2021,4,1,telangana,districts,hyderabad,4081185
2021,4,2,telangana,districts,rangareddy,3523496
2021,4,3,telangana,districts,medchal malkajgiri,2969740
2021,4,4,telangana,districts,sangareddy,940845
2021,4,5,telangana,districts,warangal urban,753613
2021,4,6,telangana,districts,nalgonda,641044
2021,4,7,telangana,districts,khammam,612314
2021,4,8,telangana,districts,nizamabad,593223
2021,4,9,telangana,districts,karimnagar,559456
2021,4,10,telangana,districts,bhadradri kothagudem,438017
2021,4,1,telangana,pincodes,500072,451595
2021,4,2,telangana,pincodes,500018,290965
2021,4,3,telangana,pincodes,505001,290945
2021,4,4,telangana,pincodes,500008,256260
2021,4,5,telangana,pincodes,500055,243565
2021,4,6,telangana,pincodes,500037,225355
2021,4,7,telangana,pincodes,500039,221494
2021,4,8,telangana,pincodes,502032,208820
2021,4,9,telangana,pincodes,506002,205418
2021,4,10,telangana,pincodes,500013,204597
2021,4,1,tripura,districts,west tripura,215860
2021,4,2,tripura,districts,sepahijala,58818
2021,4,3,tripura,districts,south tripura,58777
2021,4,4,tripura,districts,north tripura,55009
2021,4,5,tripura,districts,gomati,49981
2021,4,6,tripura,districts,dhalai,43705
2021,4,7,tripura,districts,khowai,34253
2021,4,8,tripura,districts,unakoti,29889
2021,4,1,tripura,pincodes,799001,37053
2021,4,2,tripura,pincodes,799003,30202
2021,4,3,tripura,pincodes,799006,18860
2021,4,4,tripura,pincodes,799102,17294
2021,4,5,tripura,pincodes,799002,16156
2021,4,6,tripura,pincodes,799114,16098
2021,4,7,tripura,pincodes,799004,15668
2021,4,8,tripura,pincodes,799155,14625
2021,4,9,tripura,pincodes,799007,13875
2021,4,10,tripura,pincodes,799205,13336
2021,4,1,uttar-pradesh,districts,gautam buddha nagar,2664034
2021,4,2,uttar-pradesh,districts,lucknow,2215886
2021,4,3,uttar-pradesh,districts,ghaziabad,2169109
2021,4,4,uttar-pradesh,districts,prayagraj,1414447
2021,4,5,uttar-pradesh,districts,kanpur nagar,1349794
2021,4,6,uttar-pradesh,districts,varanasi,1325315
2021,4,7,uttar-pradesh,districts,agra,1204274
2021,4,8,uttar-pradesh,districts,gorakhpur,964667
2021,4,9,uttar-pradesh,districts,meerut,911852
2021,4,10,uttar-pradesh,districts,bareilly,821986
2021,4,1,uttar-pradesh,pincodes,201301,659549
2021,4,2,uttar-pradesh,pincodes,201009,363860
2021,4,3,uttar-pradesh,pincodes,201102,322687
2021,4,4,uttar-pradesh,pincodes,201307,295293
2021,4,5,uttar-pradesh,pincodes,201318,278720
2021,4,6,uttar-pradesh,pincodes,250001,267154
2021,4,7,uttar-pradesh,pincodes,247001,265421
2021,4,8,uttar-pradesh,pincodes,211002,254063
2021,4,9,uttar-pradesh,pincodes,244001,241620
2021,4,10,uttar-pradesh,pincodes,202001,235384
2021,4,1,uttarakhand,districts,dehradun,1028085
2021,4,2,uttarakhand,districts,haridwar,716044
2021,4,3,uttarakhand,districts,udham singh nagar,609138
2021,4,4,uttarakhand,districts,nainital,330999
2021,4,5,uttarakhand,districts,pauri garhwal,166482
2021,4,6,uttarakhand,districts,tehri garhwal,127893
2021,4,7,uttarakhand,districts,almora,109803
2021,4,8,uttarakhand,districts,pithoragarh,90791
2021,4,9,uttarakhand,districts,chamoli,78848
2021,4,10,uttarakhand,districts,uttarkashi,63536
2021,4,1,uttarakhand,pincodes,248001,280017
2021,4,2,uttarakhand,pincodes,263139,171962
2021,4,3,uttarakhand,pincodes,263153,169748
2021,4,4,uttarakhand,pincodes,247667,126841
2021,4,5,uttarakhand,pincodes,249403,123554
2021,4,6,uttarakhand,pincodes,244713,108918
2021,4,7,uttarakhand,pincodes,248007,90039
2021,4,8,uttarakhand,pincodes,248008,65592
2021,4,9,uttarakhand,pincodes,263148,63051
2021,4,10,uttarakhand,pincodes,249404,60069
2021,4,1,west-bengal,districts,north twenty four parganas,3043008
2021,4,2,west-bengal,districts,kolkata,2213659
2021,4,3,west-bengal,districts,south twenty four parganas,1477679
2021,4,4,west-bengal,districts,murshidabad,1435266
2021,4,5,west-bengal,districts,hooghly,1278850
2021,4,6,west-bengal,districts,howrah,1150144
2021,4,7,west-bengal,districts,nadia,1096767
2021,4,8,west-bengal,districts,purba medinipur,1087362
2021,4,9,west-bengal,districts,paschim medinipur,985745
2021,4,10,west-bengal,districts,purba bardhaman,905950
2021,4,1,west-bengal,pincodes,711101,132051
2021,4,2,west-bengal,pincodes,700006,112681
2021,4,3,west-bengal,pincodes,700135,100918
2021,4,4,west-bengal,pincodes,700156,93439
2021,4,5,west-bengal,pincodes,700039,88546
2021,4,6,west-bengal,pincodes,700015,88070
2021,4,7,west-bengal,pincodes,742304,86045
2021,4,8,west-bengal,pincodes,721101,85333
2021,4,9,west-bengal,pincodes,700091,83634
2021,4,10,west-bengal,pincodes,700150,82669
2022,1,1,andaman-&-nicobar-islands,districts,south andaman,63487
2022,1,2,andaman-&-nicobar-islands,districts,north and middle andaman,10720
2022,1,3,andaman-&-nicobar-islands,districts,nicobars,2081
2022,1,1,andaman-&-nicobar-islands,pincodes,744103,15011
2022,1,2,andaman-&-nicobar-islands,pincodes,744105,13070
2022,1,3,andaman-&-nicobar-islands,pincodes,744101,12300
2022,1,4,andaman-&-nicobar-islands,pincodes,744102,8271
2022,1,5,andaman-&-nicobar-islands,pincodes,744202,4107
2022,1,6,andaman-&-nicobar-islands,pincodes,744107,3455
2022,1,7,andaman-&-nicobar-islands,pincodes,744104,3146
2022,1,8,andaman-&-nicobar-islands,pincodes,744112,2552
2022,1,9,andaman-&-nicobar-islands,pincodes,744211,2344
2022,1,10,andaman-&-nicobar-islands,pincodes,744205,2034
2022,1,1,andhra-pradesh,districts,visakhapatnam,3061324
2022,1,2,andhra-pradesh,districts,east godavari,2432305
2022,1,3,andhra-pradesh,districts,krishna,2423373
2022,1,4,andhra-pradesh,districts,guntur,2387051
2022,1,5,andhra-pradesh,districts,chittoor,2270705
2022,1,6,andhra-pradesh,districts,anantapur,1827094
2022,1,7,andhra-pradesh,districts,kurnool,1729513
2022,1,8,andhra-pradesh,districts,west godavari,1626039
2022,1,9,andhra-pradesh,districts,spsr nellore,1431664
2022,1,10,andhra-pradesh,districts,prakasam,1408929
2022,1,1,andhra-pradesh,pincodes,517501,243791
2022,1,2,andhra-pradesh,pincodes,517507,218905
2022,1,3,andhra-pradesh,pincodes,515001,190203
2022,1,4,andhra-pradesh,pincodes,530016,185094
2022,1,5,andhra-pradesh,pincodes,518002,180102
2022,1,6,andhra-pradesh,pincodes,516001,179007
2022,1,7,andhra-pradesh,pincodes,516360,162263
2022,1,8,andhra-pradesh,pincodes,524002,151939
2022,1,9,andhra-pradesh,pincodes,530026,145842
2022,1,10,andhra-pradesh,pincodes,520010,143308
2022,1,1,arunachal-pradesh,districts,papum pare,111271
2022,1,2,arunachal-pradesh,districts,west kameng,27860
2022,1,3,arunachal-pradesh,districts,changlang,26904
2022,1,4,arunachal-pradesh,districts,east siang,25763
2022,1,5,arunachal-pradesh,districts,lohit,19214
2022,1,6,arunachal-pradesh,districts,tawang,15589
2022,1,7,arunachal-pradesh,districts,west siang,14420
2022,1,8,arunachal-pradesh,districts,namsai,14054
2022,1,9,arunachal-pradesh,districts,lower dibang valley,11401
2022,1,10,arunachal-pradesh,districts,lower subansiri,10854
2022,1,1,arunachal-pradesh,pincodes,791110,34915
2022,1,2,arunachal-pradesh,pincodes,791111,30912
2022,1,3,arunachal-pradesh,pincodes,791113,22258
2022,1,4,arunachal-pradesh,pincodes,791102,21601
2022,1,5,arunachal-pradesh,pincodes,791001,16600
2022,1,6,arunachal-pradesh,pincodes,792103,16282
2022,1,7,arunachal-pradesh,pincodes,792001,13172
2022,1,8,arunachal-pradesh,pincodes,790104,11905
2022,1,9,arunachal-pradesh,pincodes,792110,11479
2022,1,10,arunachal-pradesh,pincodes,791109,10306
2022,1,1,assam,districts,kamrup metropolitan,767859
2022,1,2,assam,districts,nagaon,268636
2022,1,3,assam,districts,barpeta,238871
2022,1,4,assam,districts,cachar,230089
2022,1,5,assam,districts,sonitpur,211236
2022,1,6,assam,districts,dibrugarh,210525
2022,1,7,assam,districts,kamrup,198189
2022,1,8,assam,districts,tinsukia,179301
2022,1,9,assam,districts,jorhat,154589
2022,1,10,assam,districts,dhubri,137698
2022,1,1,assam,pincodes,781032,60632
2022,1,2,assam,pincodes,781022,48859
2022,1,3,assam,pincodes,781001,44765
2022,1,4,assam,pincodes,781038,39366
2022,1,5,assam,pincodes,783380,38840
2022,1,6,assam,pincodes,781011,36583
2022,1,7,assam,pincodes,785001,35517
2022,1,8,assam,pincodes,786001,34879
2022,1,9,assam,pincodes,782435,32753
2022,1,10,assam,pincodes,781028,32414
2022,1,1,bihar,districts,patna,2443356
2022,1,2,bihar,districts,muzaffarpur,962924
2022,1,3,bihar,districts,purbi champaran,912427
2022,1,4,bihar,districts,gaya,769265
2022,1,5,bihar,districts,pashchim champaran,692182
2022,1,6,bihar,districts,saran,673849
2022,1,7,bihar,districts,samastipur,672508
2022,1,8,bihar,districts,madhubani,672303
2022,1,9,bihar,districts,darbhanga,669850
2022,1,10,bihar,districts,vaishali,614159
2022,1,1,bihar,pincodes,800001,374585
2022,1,2,bihar,pincodes,800006,244496
2022,1,3,bihar,pincodes,800020,226982
2022,1,4,bihar,pincodes,845401,199667
2022,1,5,bihar,pincodes,845438,164043
2022,1,6,bihar,pincodes,823001,138345
2022,1,7,bihar,pincodes,842001,125613
2022,1,8,bihar,pincodes,846004,120989
2022,1,9,bihar,pincodes,802301,119021
2022,1,10,bihar,pincodes,801503,118829
2022,1,1,chandigarh,districts,chandigarh,541549
2022,1,1,chandigarh,pincodes,160101,76960
2022,1,2,chandigarh,pincodes,160002,66680
2022,1,3,chandigarh,pincodes,160036,57265
2022,1,4,chandigarh,pincodes,160047,54598
2022,1,5,chandigarh,pincodes,160022,41445
2022,1,6,chandigarh,pincodes,160014,39045
2022,1,7,chandigarh,pincodes,160015,19940
2022,1,8,chandigarh,pincodes,160030,19799
2022,1,9,chandigarh,pincodes,160011,19085
2022,1,10,chandigarh,pincodes,160019,18943
2022,1,1,chhattisgarh,districts,raipur,1038105
2022,1,2,chhattisgarh,districts,durg,639688
2022,1,3,chhattisgarh,districts,bilaspur,537617
2022,1,4,chhattisgarh,districts,raigarh,403164
2022,1,5,chhattisgarh,districts,janjgir champa,392285
2022,1,6,chhattisgarh,districts,korba,317604
2022,1,7,chhattisgarh,districts,rajnandgaon,264326
2022,1,8,chhattisgarh,districts,baloda bazar,234464
2022,1,9,chhattisgarh,districts,surguja,195440
2022,1,10,chhattisgarh,districts,mahasamund,185227
2022,1,1,chhattisgarh,pincodes,492001,247599
2022,1,2,chhattisgarh,pincodes,495001,198702
2022,1,3,chhattisgarh,pincodes,497001,143644
2022,1,4,chhattisgarh,pincodes,491001,120368
2022,1,5,chhattisgarh,pincodes,491441,107760
2022,1,6,chhattisgarh,pincodes,496005,98838
2022,1,7,chhattisgarh,pincodes,492009,92386
2022,1,8,chhattisgarh,pincodes,490023,91792
2022,1,9,chhattisgarh,pincodes,495450,80200
2022,1,10,chhattisgarh,pincodes,494001,79440
2022,1,1,dadra-&-nagar-haveli-&-daman-&-diu,districts,dadra and nagar haveli,254577
2022,1,2,dadra-&-nagar-haveli-&-daman-&-diu,districts,daman,155029
2022,1,3,dadra-&-nagar-haveli-&-daman-&-diu,districts,diu,14964
2022,1,1,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396230,208830
2022,1,2,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396210,97488
2022,1,3,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396215,56396
2022,1,4,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396235,45747
2022,1,5,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362520,7714
2022,1,6,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362571,4360
2022,1,7,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362540,2504
2022,1,8,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,396220,1145
2022,1,9,dadra-&-nagar-haveli-&-daman-&-diu,pincodes,362570,386
2022,1,1,delhi,districts,west,2017435
2022,1,2,delhi,districts,south east delhi,1628157
2022,1,3,delhi,districts,north west,1419688
2022,1,4,delhi,districts,central delhi,1338465
2022,1,5,delhi,districts,new delhi,1336911
2022,1,6,delhi,districts,north,1159277
2022,1,7,delhi,districts,south west,1097016
2022,1,8,delhi,districts,east,1013024
2022,1,9,delhi,districts,south,963775
2022,1,10,delhi,districts,shahdara,826148
2022,1,1,delhi,pincodes,110059,588266
2022,1,2,delhi,pincodes,110092,460951
2022,1,3,delhi,pincodes,110086,406863
2022,1,4,delhi,pincodes,110044,361314
2022,1,5,delhi,pincodes,110041,357509
2022,1,6,delhi,pincodes,110085,330413
2022,1,7,delhi,pincodes,110094,324145
2022,1,8,delhi,pincodes,110053,320362
2022,1,9,delhi,pincodes,110096,316906
2022,1,10,delhi,pincodes,110042,310672
2022,1,1,goa,districts,north goa,456250
2022,1,2,goa,districts,south goa,282378
2022,1,1,goa,pincodes,403601,42284
2022,1,2,goa,pincodes,403001,40658
2022,1,3,goa,pincodes,403516,39737
2022,1,4,goa,pincodes,403401,38530
2022,1,5,goa,pincodes,403507,32152
2022,1,6,goa,pincodes,403802,30460
2022,1,7,goa,pincodes,403722,29946
2022,1,8,goa,pincodes,403521,22153
2022,1,9,goa,pincodes,403512,19621
2022,1,10,goa,pincodes,403515,16746
2022,1,1,gujarat,districts,ahmadabad,3897869
2022,1,2,gujarat,districts,surat,3210535
2022,1,3,gujarat,districts,vadodara,1368210
2022,1,4,gujarat,districts,rajkot,889499
2022,1,5,gujarat,districts,banas kantha,802470
2022,1,6,gujarat,districts,gandhinagar,799301
2022,1,7,gujarat,districts,bharuch,722367
2022,1,8,gujarat,districts,kachchh,671465
2022,1,9,gujarat,districts,mahesana,656908
2022,1,10,gujarat,districts,valsad,643742
2022,1,1,gujarat,pincodes,395006,385040
2022,1,2,gujarat,pincodes,394210,263596
2022,1,3,gujarat,pincodes,395010,262287
2022,1,4,gujarat,pincodes,395004,190769
2022,1,5,gujarat,pincodes,395003,189101
2022,1,6,gujarat,pincodes,382350,185001
2022,1,7,gujarat,pincodes,396191,171443
2022,1,8,gujarat,pincodes,382415,158818
2022,1,9,gujarat,pincodes,382345,148068
2022,1,10,gujarat,pincodes,385535,147477
2022,1,1,haryana,districts,gurugram,2929873
2022,1,2,haryana,districts,faridabad,1654074
2022,1,3,haryana,districts,hisar,689980
2022,1,4,haryana,districts,sonipat,626016
2022,1,5,haryana,districts,rewari,595001
2022,1,6,haryana,districts,panipat,556104
2022,1,7,haryana,districts,karnal,527415
2022,1,8,haryana,districts,jhajjar,445888
2022,1,9,haryana,districts,palwal,441872
2022,1,10,haryana,districts,rohtak,432623
2022,1,1,haryana,pincodes,122001,465984
2022,1,2,haryana,pincodes,121004,400283
2022,1,3,haryana,pincodes,121003,321859
2022,1,4,haryana,pincodes,121001,308144
2022,1,5,haryana,pincodes,122006,255061
2022,1,6,haryana,pincodes,122002,242575
2022,1,7,haryana,pincodes,121102,239809
2022,1,8,haryana,pincodes,124001,225735
2022,1,9,haryana,pincodes,123401,225100
2022,1,10,haryana,pincodes,122004,212387
2022,1,1,himachal-pradesh,districts,solan,410487
2022,1,2,himachal-pradesh,districts,kangra,405048
2022,1,3,himachal-pradesh,districts,shimla,267642
2022,1,4,himachal-pradesh,districts,mandi,246307
2022,1,5,himachal-pradesh,districts,sirmaur,154267
2022,1,6,himachal-pradesh,districts,hamirpur,144434
2022,1,7,himachal-pradesh,districts,kullu,141024
2022,1,8,himachal-pradesh,districts,una,133249
2022,1,9,himachal-pradesh,districts,bilaspur,104121
2022,1,10,himachal-pradesh,districts,chamba,103270
2022,1,1,himachal-pradesh,pincodes,173205,157444
2022,1,2,himachal-pradesh,pincodes,174101,83008
2022,1,3,himachal-pradesh,pincodes,173025,51122
2022,1,4,himachal-pradesh,pincodes,173212,36295
2022,1,5,himachal-pradesh,pincodes,175131,33781
2022,1,6,himachal-pradesh,pincodes,171001,31090
2022,1,7,himachal-pradesh,pincodes,175001,27584
2022,1,8,himachal-pradesh,pincodes,176001,25946
2022,1,9,himachal-pradesh,pincodes,176310,25418
2022,1,10,himachal-pradesh,pincodes,174303,24940
2022,1,1,jammu-&-kashmir,districts,jammu,401675
2022,1,2,jammu-&-kashmir,districts,srinagar,138727
2022,1,3,jammu-&-kashmir,districts,baramulla,119475
2022,1,4,jammu-&-kashmir,districts,budgam,88994
2022,1,5,jammu-&-kashmir,districts,kathua,83944
2022,1,6,jammu-&-kashmir,districts,anantnag,80434
2022,1,7,jammu-&-kashmir,districts,kupwara,78894
2022,1,8,jammu-&-kashmir,districts,udhampur,78353
2022,1,9,jammu-&-kashmir,districts,samba,70288
2022,1,10,jammu-&-kashmir,districts,rajouri,63232
2022,1,1,jammu-&-kashmir,pincodes,182101,41063
2022,1,2,jammu-&-kashmir,pincodes,180001,31758
2022,1,3,jammu-&-kashmir,pincodes,193201,28829
2022,1,4,jammu-&-kashmir,pincodes,180020,24799
2022,1,5,jammu-&-kashmir,pincodes,180005,24442
2022,1,6,jammu-&-kashmir,pincodes,192231,23555
2022,1,7,jammu-&-kashmir,pincodes,181133,23359
2022,1,8,jammu-&-kashmir,pincodes,190001,22898
2022,1,9,jammu-&-kashmir,pincodes,184121,21297
2022,1,10,jammu-&-kashmir,pincodes,180012,20947
2022,1,1,jharkhand,districts,ranchi,1115386
2022,1,2,jharkhand,districts,dhanbad,862955
2022,1,3,jharkhand,districts,east singhbhum,728043
2022,1,4,jharkhand,districts,bokaro,626182
2022,1,5,jharkhand,districts,hazaribagh,485388
2022,1,6,jharkhand,districts,giridih,387949
2022,1,7,jharkhand,districts,deoghar,375345
2022,1,8,jharkhand,districts,palamu,333409
2022,1,9,jharkhand,districts,ramgarh,284993
2022,1,10,jharkhand,districts,saraikela kharsawan,234284
2022,1,1,jharkhand,pincodes,834001,296441
2022,1,2,jharkhand,pincodes,826001,146243
2022,1,3,jharkhand,pincodes,827013,120585
2022,1,4,jharkhand,pincodes,815353,108014
2022,1,5,jharkhand,pincodes,831001,96699
2022,1,6,jharkhand,pincodes,825303,95743
2022,1,7,jharkhand,pincodes,834002,82470
2022,1,8,jharkhand,pincodes,832108,77368
2022,1,9,jharkhand,pincodes,825409,68925
2022,1,10,jharkhand,pincodes,832107,68755
2022,1,1,karnataka,districts,bengaluru urban,12707664
2022,1,2,karnataka,districts,belagavi,1477767
2022,1,3,karnataka,districts,mysuru,1410095
2022,1,4,karnataka,districts,tumakuru,966743
2022,1,5,karnataka,districts,dakshina kannada,965225
2022,1,6,karnataka,districts,ballari,926458
2022,1,7,karnataka,districts,dharwad,925787
2022,1,8,karnataka,districts,bengaluru rural,833284
2022,1,9,karnataka,districts,kalaburagi,788989
2022,1,10,karnataka,districts,vijayapura,714643
2022,1,1,karnataka,pincodes,560068,545827
2022,1,2,karnataka,pincodes,560078,388154
2022,1,3,karnataka,pincodes,560076,366934
2022,1,4,karnataka,pincodes,560100,323960
2022,1,5,karnataka,pincodes,560043,323435
2022,1,6,karnataka,pincodes,560058,322689
2022,1,7,karnataka,pincodes,560091,321685
2022,1,8,karnataka,pincodes,560037,313105
2022,1,9,karnataka,pincodes,560064,289243
2022,1,10,karnataka,pincodes,560079,285716
2022,1,1,kerala,districts,ernakulam,1454447
2022,1,2,kerala,districts,thiruvananthapuram,989791
2022,1,3,kerala,districts,kozhikode,887215
2022,1,4,kerala,districts,malappuram,871127
2022,1,5,kerala,districts,thrissur,768604
2022,1,6,kerala,districts,kannur,640842
2022,1,7,kerala,districts,kollam,623472
2022,1,8,kerala,districts,palakkad,620428
2022,1,9,kerala,districts,alappuzha,534116
2022,1,10,kerala,districts,kottayam,504349
2022,1,1,kerala,pincodes,682042,43832
2022,1,2,kerala,pincodes,695001,43506
2022,1,3,kerala,pincodes,682024,40513
2022,1,4,kerala,pincodes,682025,37172
2022,1,5,kerala,pincodes,682020,35790
2022,1,6,kerala,pincodes,670645,34974
2022,1,7,kerala,pincodes,682035,33556
2022,1,8,kerala,pincodes,673592,32286
2022,1,9,kerala,pincodes,682032,31679
2022,1,10,kerala,pincodes,682301,31551
2022,1,1,ladakh,districts,leh ladakh,71173
2022,1,2,ladakh,districts,kargil,21319
2022,1,1,ladakh,pincodes,194104,20154
2022,1,2,ladakh,pincodes,194101,17877
2022,1,3,ladakh,pincodes,194201,14135
2022,1,4,ladakh,pincodes,194103,7324
2022,1,5,ladakh,pincodes,194107,6632
2022,1,6,ladakh,pincodes,194401,6231
2022,1,7,ladakh,pincodes,194102,4370
2022,1,8,ladakh,pincodes,194105,3888
2022,1,9,ladakh,pincodes,194106,2563
2022,1,10,ladakh,pincodes,194109,2545
2022,1,1,lakshadweep,districts,lakshadweep,5990
2022,1,1,lakshadweep,pincodes,682555,2165
2022,1,2,lakshadweep,pincodes,682551,1400
2022,1,3,lakshadweep,pincodes,682557,692
2022,1,4,lakshadweep,pincodes,682552,570
2022,1,5,lakshadweep,pincodes,682556,519
2022,1,6,lakshadweep,pincodes,682559,363
2022,1,7,lakshadweep,pincodes,682554,246
2022,1,8,lakshadweep,pincodes,682558,35
2022,1,1,madhya-pradesh,districts,indore,2291709
2022,1,2,madhya-pradesh,districts,bhopal,1729248
2022,1,3,madhya-pradesh,districts,gwalior,919789
2022,1,4,madhya-pradesh,districts,jabalpur,844191
2022,1,5,madhya-pradesh,districts,ujjain,680599
2022,1,6,madhya-pradesh,districts,sagar,573791
2022,1,7,madhya-pradesh,districts,dhar,554545
2022,1,8,madhya-pradesh,districts,rewa,533627
2022,1,9,madhya-pradesh,districts,chhindwara,528140
2022,1,10,madhya-pradesh,districts,satna,488378
2022,1,1,madhya-pradesh,pincodes,482002,261115
2022,1,2,madhya-pradesh,pincodes,452001,238296
2022,1,3,madhya-pradesh,pincodes,455001,235768
2022,1,4,madhya-pradesh,pincodes,452010,220888
2022,1,5,madhya-pradesh,pincodes,462001,192336
2022,1,6,madhya-pradesh,pincodes,457001,190837
2022,1,7,madhya-pradesh,pincodes,482001,177586
2022,1,8,madhya-pradesh,pincodes,480001,174161
2022,1,9,madhya-pradesh,pincodes,474001,164039
2022,1,10,madhya-pradesh,pincodes,485001,163020
2022,1,1,maharashtra,districts,pune,8331582
2022,1,2,maharashtra,districts,thane,5196050
2022,1,3,maharashtra,districts,mumbai suburban,5017556
2022,1,4,maharashtra,districts,nashik,2661739
2022,1,5,maharashtra,districts,nagpur,2286011
2022,1,6,maharashtra,districts,aurangabad,1894797
2022,1,7,maharashtra,districts,mumbai,1873643
2022,1,8,maharashtra,districts,ahmednagar,1749682
2022,1,9,maharashtra,districts,palghar,1601518
2022,1,10,maharashtra,districts,solapur,1565902
2022,1,1,maharashtra,pincodes,421302,518716
2022,1,2,maharashtra,pincodes,410501,383878
2022,1,3,maharashtra,pincodes,410206,382909
2022,1,4,maharashtra,pincodes,421201,359195
2022,1,5,maharashtra,pincodes,411033,309834
2022,1,6,maharashtra,pincodes,411014,304204
2022,1,7,maharashtra,pincodes,411046,290395
2022,1,8,maharashtra,pincodes,431003,285232
2022,1,9,maharashtra,pincodes,421301,283274
2022,1,10,maharashtra,pincodes,400612,280349
2022,1,1,manipur,districts,imphal west,125131
2022,1,2,manipur,districts,imphal east,81134
2022,1,3,manipur,districts,thoubal,38088
2022,1,4,manipur,districts,bishnupur,36514
2022,1,5,manipur,districts,churachandpur,31533
2022,1,6,manipur,districts,kangpokpi,25589
2022,1,7,manipur,districts,kakching,17014
2022,1,8,manipur,districts,ukhrul,12728
2022,1,9,manipur,districts,tamenglong,10719
2022,1,10,manipur,districts,chandel,8724
2022,1,1,manipur,pincodes,795004,58698
2022,1,2,manipur,pincodes,795001,24200
2022,1,3,manipur,pincodes,795138,18698
2022,1,4,manipur,pincodes,795133,18416
2022,1,5,manipur,pincodes,795103,15858
2022,1,6,manipur,pincodes,795002,13936
2022,1,7,manipur,pincodes,795008,13884
2022,1,8,manipur,pincodes,795148,13156
2022,1,9,manipur,pincodes,795010,12970
2022,1,10,manipur,pincodes,795149,12932
2022,1,1,meghalaya,districts,east khasi hills,102838
2022,1,2,meghalaya,districts,west garo hills,55028
2022,1,3,meghalaya,districts,ribhoi,25112
2022,1,4,meghalaya,districts,east jaintia hills,18301
2022,1,5,meghalaya,districts,west jaintia hills,11952
2022,1,6,meghalaya,districts,north garo hills,8795
2022,1,7,meghalaya,districts,south west garo hills,8758
2022,1,8,meghalaya,districts,east garo hills,8578
2022,1,9,meghalaya,districts,south garo hills,7508
2022,1,10,meghalaya,districts,west khasi hills,6839
2022,1,1,meghalaya,pincodes,793001,25549
2022,1,2,meghalaya,pincodes,793002,14982
2022,1,3,meghalaya,pincodes,794001,12581
2022,1,4,meghalaya,pincodes,794104,12299
2022,1,5,meghalaya,pincodes,794105,12278
2022,1,6,meghalaya,pincodes,793011,11198
2022,1,7,meghalaya,pincodes,793101,11049
2022,1,8,meghalaya,pincodes,794101,9581
2022,1,9,meghalaya,pincodes,793210,9469
2022,1,10,meghalaya,pincodes,793150,8140
2022,1,1,mizoram,districts,aizawl,59433
2022,1,2,mizoram,districts,lunglei,14538
2022,1,3,mizoram,districts,lawngtlai,11459
2022,1,4,mizoram,districts,kolasib,8375
2022,1,5,mizoram,districts,champhai,6875
2022,1,6,mizoram,districts,mamit,6299
2022,1,7,mizoram,districts,serchhip,4906
2022,1,8,mizoram,districts,saiha,3410
2022,1,1,mizoram,pincodes,796005,16682
2022,1,2,mizoram,pincodes,796009,15199
2022,1,3,mizoram,pincodes,796701,7976
2022,1,4,mizoram,pincodes,796012,7071
